id,apple,samsung,amazon,others,model,screenSize,storage,isNight,returnsAccepted,returnsDays,sellerFeedbackScore,bids,price,ram,resolution,sellerItemsSold,isPolice,sellerLifePercent,sellerYearPercent,isUsed,isBroken,deliverySpeed,startingPrice,isSold,bidCount,ruleTriggered,nobid
234812569423,0,0,1,0,kindle fire hd,7.0,16,0,0,-1,689.0,0.8816981584217873,0.9102875928712616,-1.0,-1,841,0,100.0,100.0,1,0,2.0,0.7959298550733644,1,2,0,2
225299130448,0,0,1,0,kindle fire 7,7.0,16,0,0,-1,424.0,1.539255150759696,1.539255150759696,1.0,1024x600,58,0,90.0,92.0,1,0,2.0,1.539255150759696,1,1,0,1
175525216298,0,0,1,0,kindle fire hd kids 10,10.1,32,1,0,-1,1084.0,4.688095461024795,4.688095461024795,-1.0,-1,1300,0,99.2,99.0,1,0,2.0,1.1430055892899822,1,12,1,1
175525216298,0,0,1,0,kindle fire hd kids 10,10.1,32,1,0,-1,1084.0,4.573737723226897,4.688095461024795,-1.0,-1,1300,0,99.2,99.0,1,0,2.0,1.1430055892899822,1,12,1,2
175525216298,0,0,1,0,kindle fire hd kids 10,10.1,32,1,0,-1,1084.0,3.7160546897426685,4.688095461024795,-1.0,-1,1300,0,99.2,99.0,1,0,2.0,1.1430055892899822,1,12,1,3
175525216298,0,0,1,0,kindle fire hd kids 10,10.1,32,1,0,-1,1084.0,3.1442660007531833,4.688095461024795,-1.0,-1,1300,0,99.2,99.0,1,0,2.0,1.1430055892899822,1,12,1,4
175525216298,0,0,1,0,kindle fire hd kids 10,10.1,32,1,0,-1,1084.0,2.2865829672689544,4.688095461024795,-1.0,-1,1300,0,99.2,99.0,1,0,2.0,1.1430055892899822,1,12,1,5
175525216298,0,0,1,0,kindle fire hd kids 10,10.1,32,1,0,-1,1084.0,2.1722252294710573,4.688095461024795,-1.0,-1,1300,0,99.2,99.0,1,0,2.0,1.1430055892899822,1,12,1,6
175525216298,0,0,1,0,kindle fire hd kids 10,10.1,32,1,0,-1,1084.0,2.0006886227742116,4.688095461024795,-1.0,-1,1300,0,99.2,99.0,1,0,2.0,1.1430055892899822,1,12,1,8
175525216298,0,0,1,0,kindle fire hd kids 10,10.1,32,1,0,-1,1084.0,2.0006886227742116,4.688095461024795,-1.0,-1,1300,0,99.2,99.0,1,0,2.0,1.1430055892899822,1,12,1,7
175525216298,0,0,1,0,kindle fire hd kids 10,10.1,32,1,0,-1,1084.0,1.886330884976314,4.688095461024795,-1.0,-1,1300,0,99.2,99.0,1,0,2.0,1.1430055892899822,1,12,1,9
175525216298,0,0,1,0,kindle fire hd kids 10,10.1,32,1,0,-1,1084.0,1.4288999337847252,4.688095461024795,-1.0,-1,1300,0,99.2,99.0,1,0,2.0,1.1430055892899822,1,12,1,10
175525216298,0,0,1,0,kindle fire hd kids 10,10.1,32,1,0,-1,1084.0,1.314542195986828,4.688095461024795,-1.0,-1,1300,0,99.2,99.0,1,0,2.0,1.1430055892899822,1,12,1,11
175525216298,0,0,1,0,kindle fire hd kids 10,10.1,32,1,0,-1,1084.0,1.1430055892899822,4.688095461024795,-1.0,-1,1300,0,99.2,99.0,1,0,2.0,1.1430055892899822,1,12,1,12
115635142715,0,0,1,0,kindle fire d01400,8.0,8,1,0,-1,655.0,0.710733340413931,0.710733340413931,1.5,1280x800,185,0,96.6,93.0,1,0,2.0,0.56721437947757,1,4,1,1
115635142715,0,0,1,0,kindle fire d01400,8.0,8,1,0,-1,655.0,0.6821439059644567,0.710733340413931,1.5,1280x800,185,0,96.6,93.0,1,0,2.0,0.56721437947757,1,4,1,2
115635142715,0,0,1,0,kindle fire d01400,8.0,8,1,0,-1,655.0,0.6249650370655081,0.710733340413931,1.5,1280x800,185,0,96.6,93.0,1,0,2.0,0.56721437947757,1,4,1,3
115635142715,0,0,1,0,kindle fire d01400,8.0,8,1,0,-1,655.0,0.5717886889894859,0.710733340413931,1.5,1280x800,185,0,96.6,93.0,1,0,2.0,0.56721437947757,1,4,1,4
125662171948,0,0,1,0,kindle fire 7,7.0,16,0,0,-1,334.0,2.16879449733712,2.16879449733712,-1.0,-1,135,0,100.0,100.0,1,0,2.0,1.6541846772465827,1,4,1,1
125662171948,0,0,1,0,kindle fire 7,7.0,16,0,0,-1,334.0,2.1116156284381713,2.16879449733712,-1.0,-1,135,0,100.0,100.0,1,0,2.0,1.6541846772465827,1,4,1,2
125662171948,0,0,1,0,kindle fire 7,7.0,16,0,0,-1,334.0,1.76854241504448,2.16879449733712,-1.0,-1,135,0,100.0,100.0,1,0,2.0,1.6541846772465827,1,4,1,3
125662171948,0,0,1,0,kindle fire 7,7.0,16,0,0,-1,334.0,1.7113635461455314,2.16879449733712,-1.0,-1,135,0,100.0,100.0,1,0,2.0,1.6541846772465827,1,4,1,4
404041680804,0,0,1,0,kindle fire 7,7.0,16,1,0,-1,1066.0,2.541600722558265,2.541600722558265,-1.0,-1,832,0,100.0,100.0,0,0,1.0,1.11212900008455,1,6,1,1
404041680804,0,0,1,0,kindle fire 7,7.0,16,1,0,-1,1066.0,2.4844218536593163,2.541600722558265,-1.0,-1,832,0,100.0,100.0,0,0,1.0,1.11212900008455,1,6,1,2
404041680804,0,0,1,0,kindle fire 7,7.0,16,1,0,-1,1066.0,1.5123810823771902,2.541600722558265,-1.0,-1,832,0,100.0,100.0,0,0,1.0,1.11212900008455,1,6,1,3
404041680804,0,0,1,0,kindle fire 7,7.0,16,1,0,-1,1066.0,1.2836656067813959,2.541600722558265,-1.0,-1,832,0,100.0,100.0,0,0,1.0,1.11212900008455,1,6,1,4
404041680804,0,0,1,0,kindle fire 7,7.0,16,1,0,-1,1066.0,1.1693078689834986,2.541600722558265,-1.0,-1,832,0,100.0,100.0,0,0,1.0,1.11212900008455,1,6,1,5
404041680804,0,0,1,0,kindle fire 7,7.0,16,1,0,-1,1066.0,1.11212900008455,2.541600722558265,-1.0,-1,832,0,100.0,100.0,0,0,1.0,1.11212900008455,1,6,1,6
334566950163,0,0,1,0,kindle fire 7,7.0,8,0,0,-1,810.0,1.257935115776869,1.257935115776869,-1.0,-1,147,0,100.0,100.0,1,0,0.0,1.257935115776869,1,1,0,1
204182932163,0,0,1,0,kindle fire hd8 kids,8.0,32,1,0,-1,509.0,2.0916030243235393,2.0916030243235393,-1.0,1280x800,314,0,100.0,100.0,1,0,0.0,0.7764890396477219,1,5,1,1
204182932163,0,0,1,0,kindle fire hd8 kids,8.0,32,1,0,-1,509.0,2.034424155424591,2.0916030243235393,-1.0,1280x800,314,0,100.0,100.0,1,0,0.0,0.7764890396477219,1,5,1,2
204182932163,0,0,1,0,kindle fire hd8 kids,8.0,32,1,0,-1,509.0,1.5769932042330022,2.0916030243235393,-1.0,1280x800,314,0,100.0,100.0,1,0,0.0,0.7764890396477219,1,5,1,3
204182932163,0,0,1,0,kindle fire hd8 kids,8.0,32,1,0,-1,509.0,1.462635466435105,2.0916030243235393,-1.0,1280x800,314,0,100.0,100.0,1,0,0.0,0.7764890396477219,1,5,1,4
204182932163,0,0,1,0,kindle fire hd8 kids,8.0,32,1,0,-1,509.0,0.8336679085466705,2.0916030243235393,-1.0,1280x800,314,0,100.0,100.0,1,0,0.0,0.7764890396477219,1,5,1,5
314271532686,0,0,1,0,kindle fire kids 7,7.0,16,1,0,-1,11.0,3.083084611031308,3.083084611031308,1.0,1024x600,25,0,100.0,100.0,0,0,2.0,1.613587680328329,1,5,1,1
314271532686,0,0,1,0,kindle fire kids 7,7.0,16,1,0,-1,11.0,3.0259057421323594,3.083084611031308,1.0,1024x600,25,0,100.0,100.0,0,0,2.0,1.613587680328329,1,5,1,2
314271532686,0,0,1,0,kindle fire kids 7,7.0,16,1,0,-1,11.0,2.682832528738668,3.083084611031308,1.0,1024x600,25,0,100.0,100.0,0,0,2.0,1.613587680328329,1,5,1,3
314271532686,0,0,1,0,kindle fire kids 7,7.0,16,1,0,-1,11.0,1.844018521991092,3.083084611031308,1.0,1024x600,25,0,100.0,100.0,0,0,2.0,1.613587680328329,1,5,1,4
314271532686,0,0,1,0,kindle fire kids 7,7.0,16,1,0,-1,11.0,1.7107917574565419,3.083084611031308,1.0,1024x600,25,0,100.0,100.0,0,0,2.0,1.613587680328329,1,5,1,5
295309121518,0,0,1,0,kindle fire 7,7.0,-1,1,0,-1,182.0,0.7347484653514894,0.7347484653514894,-1.0,-1,146,0,100.0,100.0,1,0,0.0,0.47687176661723124,1,2,1,1
295309121518,0,0,1,0,kindle fire 7,7.0,-1,1,0,-1,182.0,0.706159030902015,0.7347484653514894,-1.0,-1,146,0,100.0,100.0,1,0,0.0,0.47687176661723124,1,2,1,2
334618668394,0,0,1,0,kindle fire hd 7,7.0,16,0,0,-1,107.0,0.7959298550733644,0.7959298550733644,-1.0,-1,162,0,92.3,88.0,1,0,2.0,0.6810003285864777,1,3,0,2
334618668394,0,0,1,0,kindle fire hd 7,7.0,16,0,0,-1,107.0,0.7959298550733644,0.7959298550733644,-1.0,-1,162,0,92.3,88.0,1,0,2.0,0.6810003285864777,1,3,0,1
334618668394,0,0,1,0,kindle fire hd 7,7.0,16,0,0,-1,107.0,0.6815721172754672,0.7959298550733644,-1.0,-1,162,0,92.3,88.0,1,0,2.0,0.6810003285864777,1,3,0,3
155303759384,0,0,1,0,kindle fire 7,7.0,16,0,0,-1,138.0,2.4541170531428738,2.4541170531428738,-1.0,-1,16,0,100.0,100.0,1,0,2.0,1.2533608062649533,1,4,1,1
155303759384,0,0,1,0,kindle fire 7,7.0,16,0,0,-1,138.0,2.396938184243925,2.4541170531428738,-1.0,-1,16,0,100.0,100.0,1,0,2.0,1.2533608062649533,1,4,1,2
155303759384,0,0,1,0,kindle fire 7,7.0,16,0,0,-1,138.0,1.4820762818607476,2.4541170531428738,-1.0,-1,16,0,100.0,100.0,1,0,2.0,1.2533608062649533,1,4,1,3
155303759384,0,0,1,0,kindle fire 7,7.0,16,0,0,-1,138.0,1.2533608062649533,2.4541170531428738,-1.0,-1,16,0,100.0,100.0,1,0,2.0,1.2533608062649533,1,4,1,4
266035251461,0,0,1,0,kindle fire 7,7.0,16,1,0,-1,2779.0,0.8147988818100175,0.8147988818100175,-1.0,-1,3300,0,100.0,100.0,1,0,1.0,0.7570482242220794,1,2,1,1
266035251461,0,0,1,0,kindle fire 7,7.0,16,1,0,-1,2779.0,0.7862094473605431,0.8147988818100175,-1.0,-1,3300,0,100.0,100.0,1,0,1.0,0.7570482242220794,1,2,1,2
204171621884,0,0,1,0,kindle fire 7,7.0,16,0,0,-1,11.0,3.6154198804805193,3.6154198804805193,-1.0,-1,7,0,100.0,100.0,0,0,2.0,1.3151139846758175,1,8,0,1
204171621884,0,0,1,0,kindle fire 7,7.0,16,0,0,-1,11.0,3.5582410115815706,3.6154198804805193,-1.0,-1,7,0,100.0,100.0,0,0,2.0,1.3151139846758175,1,8,0,2
204171621884,0,0,1,0,kindle fire 7,7.0,16,0,0,-1,11.0,2.8589434449474296,3.6154198804805193,-1.0,-1,7,0,100.0,100.0,0,0,2.0,1.3151139846758175,1,8,0,3
204171621884,0,0,1,0,kindle fire 7,7.0,16,0,0,-1,11.0,2.229975887058995,3.6154198804805193,-1.0,-1,7,0,100.0,100.0,0,0,2.0,1.3151139846758175,1,8,0,4
204171621884,0,0,1,0,kindle fire 7,7.0,16,0,0,-1,11.0,2.1727970181600464,3.6154198804805193,-1.0,-1,7,0,100.0,100.0,0,0,2.0,1.3151139846758175,1,8,0,5
204171621884,0,0,1,0,kindle fire 7,7.0,16,0,0,-1,11.0,1.8869026736653036,3.6154198804805193,-1.0,-1,7,0,100.0,100.0,0,0,2.0,1.3151139846758175,1,8,0,6
204171621884,0,0,1,0,kindle fire 7,7.0,16,0,0,-1,11.0,1.8297238047663549,3.6154198804805193,-1.0,-1,7,0,100.0,100.0,0,0,2.0,1.3151139846758175,1,8,0,7
204171621884,0,0,1,0,kindle fire 7,7.0,16,0,0,-1,11.0,1.7153660669684578,3.6154198804805193,-1.0,-1,7,0,100.0,100.0,0,0,2.0,1.3151139846758175,1,8,0,8
134360089062,0,0,1,0,kindle fire 9,7.0,32,1,0,-1,507.0,1.6867766325189835,1.6867766325189835,-1.0,1024x600,808,0,100.0,99.0,0,0,2.0,1.5667010078311914,1,3,1,1
134360089062,0,0,1,0,kindle fire 9,7.0,32,1,0,-1,507.0,1.629597763620035,1.6867766325189835,-1.0,1024x600,808,0,100.0,99.0,0,0,2.0,1.5667010078311914,1,3,1,2
134360089062,0,0,1,0,kindle fire 9,7.0,32,1,0,-1,507.0,1.5724188947210862,1.6867766325189835,-1.0,1024x600,808,0,100.0,99.0,0,0,2.0,1.5667010078311914,1,3,1,3
115634694342,0,0,1,0,kindle fire 7,7.0,32,0,0,-1,476.0,1.7679706263554906,1.7679706263554906,-1.0,-1,492,0,100.0,100.0,1,0,2.0,0.4522848529906834,1,5,1,1
115634694342,0,0,1,0,kindle fire 7,7.0,32,0,0,-1,476.0,1.7107917574565419,1.7679706263554906,-1.0,-1,492,0,100.0,100.0,1,0,2.0,0.4522848529906834,1,5,1,2
115634694342,0,0,1,0,kindle fire 7,7.0,32,0,0,-1,476.0,1.3677185440628503,1.7679706263554906,-1.0,-1,492,0,100.0,100.0,1,0,2.0,0.4522848529906834,1,5,1,3
115634694342,0,0,1,0,kindle fire 7,7.0,32,0,0,-1,476.0,1.3105396751639018,1.7679706263554906,-1.0,-1,492,0,100.0,100.0,1,0,2.0,0.4522848529906834,1,5,1,4
115634694342,0,0,1,0,kindle fire 7,7.0,32,0,0,-1,476.0,0.4528566416796728,1.7679706263554906,-1.0,-1,492,0,100.0,100.0,1,0,2.0,0.4522848529906834,1,5,1,5
314240937088,0,0,1,0,kindle fire 8 + 7,7.0,32,1,0,-1,394.0,0.8576830334842289,0.8576830334842289,-1.0,1280x800,621,0,99.6,98.0,1,0,1.0,0.8576830334842289,1,1,0,1
225284819911,0,0,1,0,kindle fire kids 7,7.0,16,1,0,-1,46.0,1.6010083291705606,1.6010083291705606,-1.0,-1,50,0,100.0,100.0,1,0,2.0,1.6010083291705606,1,1,0,1
125657718990,0,0,1,0,kindle fire 7,7.0,16,1,0,-1,1153.0,1.2253431605044682,1.2253431605044682,-1.0,-1,863,0,100.0,100.0,1,0,2.0,0.510607299267611,1,3,1,1
125657718990,0,0,1,0,kindle fire 7,7.0,16,1,0,-1,1153.0,1.1681642916055197,1.2253431605044682,-1.0,-1,863,0,100.0,100.0,1,0,2.0,0.510607299267611,1,3,1,2
125657718990,0,0,1,0,kindle fire 7,7.0,16,1,0,-1,1153.0,0.7965016437623539,1.2253431605044682,-1.0,-1,863,0,100.0,100.0,1,0,2.0,0.510607299267611,1,3,1,3
234806923087,0,0,1,0,kindle fire hd 8,8.0,32,1,0,-1,72.0,3.083084611031308,3.083084611031308,1.5,-1,59,0,100.0,100.0,1,0,2.0,1.7679706263554906,1,3,1,1
234806923087,0,0,1,0,kindle fire hd 8,8.0,32,1,0,-1,72.0,3.0259057421323594,3.083084611031308,1.5,-1,59,0,100.0,100.0,1,0,2.0,1.7679706263554906,1,3,1,2
234806923087,0,0,1,0,kindle fire hd 8,8.0,32,1,0,-1,72.0,2.4541170531428738,3.083084611031308,1.5,-1,59,0,100.0,100.0,1,0,2.0,1.7679706263554906,1,3,1,3
304729845994,0,0,1,0,kindle fire 7,7.0,16,1,0,-1,6.0,1.9395072330523364,1.9395072330523364,-1.0,-1,1,0,100.0,100.0,0,0,2.0,1.4677815646360104,1,4,1,1
304729845994,0,0,1,0,kindle fire 7,7.0,16,1,0,-1,6.0,1.8823283641533877,1.9395072330523364,-1.0,-1,1,0,100.0,100.0,0,0,2.0,1.4677815646360104,1,4,1,2
304729845994,0,0,1,0,kindle fire 7,7.0,16,1,0,-1,6.0,1.539255150759696,1.9395072330523364,-1.0,-1,1,0,100.0,100.0,0,0,2.0,1.4677815646360104,1,4,1,3
304729845994,0,0,1,0,kindle fire 7,7.0,16,1,0,-1,6.0,1.4820762818607476,1.9395072330523364,-1.0,-1,1,0,100.0,100.0,0,0,2.0,1.4677815646360104,1,4,1,4
325446405453,0,0,1,0,kindle fire 7,7.0,16,0,0,-1,292.0,1.929786825339515,1.929786825339515,-1.0,1024x600,196,0,100.0,100.0,0,0,0.0,1.5867136119458234,1,4,1,1
325446405453,0,0,1,0,kindle fire 7,7.0,16,0,0,-1,292.0,1.8726079564405664,1.929786825339515,-1.0,1024x600,196,0,100.0,100.0,0,0,0.0,1.5867136119458234,1,4,1,3
325446405453,0,0,1,0,kindle fire 7,7.0,16,0,0,-1,292.0,1.8726079564405664,1.929786825339515,-1.0,1024x600,196,0,100.0,100.0,0,0,0.0,1.5867136119458234,1,4,1,2
325446405453,0,0,1,0,kindle fire 7,7.0,16,0,0,-1,292.0,1.6438924808447721,1.929786825339515,-1.0,1024x600,196,0,100.0,100.0,0,0,0.0,1.5867136119458234,1,4,1,4
134352716288,0,0,1,0,kindle fire kids 7,7.0,16,1,0,-1,728.0,2.5644722701178444,2.5644722701178444,-1.0,-1,337,0,100.0,100.0,1,0,2.0,0.9634639409472838,1,11,0,2
134352716288,0,0,1,0,kindle fire kids 7,7.0,16,1,0,-1,728.0,2.5644722701178444,2.5644722701178444,-1.0,-1,337,0,100.0,100.0,1,0,2.0,0.9634639409472838,1,11,0,1
134352716288,0,0,1,0,kindle fire kids 7,7.0,16,1,0,-1,728.0,2.443253068052073,2.5644722701178444,-1.0,-1,337,0,100.0,100.0,1,0,2.0,0.9634639409472838,1,11,0,3
134352716288,0,0,1,0,kindle fire kids 7,7.0,16,1,0,-1,728.0,2.221399056724153,2.5644722701178444,-1.0,-1,337,0,100.0,100.0,1,0,2.0,0.9634639409472838,1,11,0,4
134352716288,0,0,1,0,kindle fire kids 7,7.0,16,1,0,-1,728.0,1.7067892366336155,2.5644722701178444,-1.0,-1,337,0,100.0,100.0,1,0,2.0,0.9634639409472838,1,11,0,5
134352716288,0,0,1,0,kindle fire kids 7,7.0,16,1,0,-1,728.0,1.4208948921388727,2.5644722701178444,-1.0,-1,337,0,100.0,100.0,1,0,2.0,0.9634639409472838,1,11,0,6
